source,target,type
322,289,same_production
322,296,same_production
322,298,same_production
322,299,same_production
322,301,same_production
322,311,same_production
322,314,same_production
322,320,same_production
322,345,same_production
322,364,same_production
322,396,same_production
322,403,same_production
322,414,same_production
322,415,same_production
322,466,same_production
322,475,same_production
322,497,same_production
322,521,same_production
322,526,same_production
322,534,same_production
322,561,same_production
322,600,same_production
322,603,same_production
322,604,same_production
322,605,same_production
322,616,same_production
322,619,same_production
322,636,same_production
322,644,same_production
322,652,same_production
322,664,same_production
322,671,same_production
322,672,same_production
322,673,same_production
322,674,same_production
322,675,same_production
322,686,same_production
322,688,same_production
322,694,same_production
322,702,same_production
322,752,same_production
322,767,same_production
322,795,same_production
322,819,same_production
322,820,same_production
322,845,same_production
322,859,same_production
322,873,same_production
322,903,same_production
322,910,same_production
322,927,same_production
322,928,same_production
322,939,same_production
322,941,same_production
322,942,same_production
322,943,same_production
322,944,same_production
322,949,same_production
322,963,same_production
322,968,same_production
322,984,same_production
326,120,same_production
326,121,same_production
326,122,same_production
326,334,same_production
326,377,same_production
326,586,same_production
326,692,same_production
326,764,same_production
326,807,same_production
326,816,same_production
326,817,same_production
326,818,same_production
326,854,same_production
326,857,same_production
327,237,same_production
329,105,same_production
329,111,same_production
329,134,same_production
329,143,same_production
329,165,same_production
329,179,same_production
329,180,same_production
329,183,same_production
329,196,same_production
329,229,same_production
329,232,same_production
329,245,same_production
329,254,same_production
329,281,same_production
329,297,same_production
329,310,same_production
329,330,same_production
329,331,same_production
329,388,same_production
329,424,same_production
329,453,same_production
329,506,same_production
329,508,same_production
329,509,same_production
329,524,same_production
329,525,same_production
329,564,same_production
329,568,same_production
329,573,same_production
329,578,same_production
329,579,same_production
329,580,same_production
329,584,same_production
329,594,same_production
329,601,same_production
329,606,same_production
329,607,same_production
329,608,same_production
329,612,same_production
329,644,same_production
329,664,same_production
329,688,same_production
329,693,same_production
329,766,same_production
329,814,same_production
329,831,same_production
329,837,same_production
329,838,same_production
329,856,same_production
329,857,same_production
329,873,same_production
329,879,same_production
329,888,same_production
329,889,same_production
329,921,same_production
329,924,same_production
329,925,same_production
329,927,same_production
329,928,same_production
329,951,same_production
330,105,same_production
330,111,same_production
330,134,same_production
330,143,same_production
330,165,same_production
330,179,same_production
330,180,same_production
330,183,same_production
330,196,same_production
330,200,same_production
330,201,same_production
330,229,same_production
330,232,same_production
330,245,same_production
330,254,same_production
330,281,same_production
330,297,same_production
330,310,same_production
330,329,same_production
330,331,same_production
330,388,same_production
330,424,same_production
330,453,same_production
330,506,same_production
330,508,same_production
330,509,same_production
330,524,same_production
330,525,same_production
330,563,same_production
330,564,same_production
330,568,same_production
330,573,same_production
330,578,same_production
330,579,same_production
330,580,same_production
330,584,same_production
330,594,same_production
330,601,same_production
330,606,same_production
330,607,same_production
330,608,same_production
330,612,same_production
330,644,same_production
330,664,same_production
330,688,same_production
330,693,same_production
330,766,same_production
330,814,same_production
330,831,same_production
330,837,same_production
330,838,same_production
330,856,same_production
330,857,same_production
330,873,same_production
330,879,same_production
330,888,same_production
330,889,same_production
330,921,same_production
330,924,same_production
330,925,same_production
330,927,same_production
330,928,same_production
330,951,same_production
331,105,same_production
331,111,same_production
331,134,same_production
331,143,same_production
331,165,same_production
331,179,same_production
331,180,same_production
331,183,same_production
331,196,same_production
331,229,same_production
331,232,same_production
331,245,same_production
331,254,same_production
331,281,same_production
331,297,same_production
331,310,same_production
331,329,same_production
331,330,same_production
331,388,same_production
331,424,same_production
331,453,same_production
331,506,same_production
331,508,same_production
331,509,same_production
331,524,same_production
331,525,same_production
331,564,same_production
331,568,same_production
331,573,same_production
331,578,same_production
331,579,same_production
331,580,same_production
331,584,same_production
331,594,same_production
331,601,same_production
331,606,same_production
331,607,same_production
331,608,same_production
331,612,same_production
331,644,same_production
331,664,same_production
331,688,same_production
331,693,same_production
331,766,same_production
331,814,same_production
331,831,same_production
331,837,same_production
331,838,same_production
331,856,same_production
331,857,same_production
331,873,same_production
331,879,same_production
331,888,same_production
331,889,same_production
331,921,same_production
331,924,same_production
331,925,same_production
331,927,same_production
331,928,same_production
331,951,same_production
332,173,same_production
332,285,same_production
332,404,same_production
332,411,same_production
332,756,same_production
332,812,same_production
332,864,same_production
332,920,same_production
334,120,same_production
334,121,same_production
334,122,same_production
334,326,same_production
334,377,same_production
334,586,same_production
334,692,same_production
334,764,same_production
334,807,same_production
334,816,same_production
334,817,same_production
334,818,same_production
334,854,same_production
335,117,same_production
335,150,same_production
335,152,same_production
335,154,same_production
335,157,same_production
335,164,same_production
335,168,same_production
335,172,same_production
335,174,same_production
335,193,same_production
335,199,same_production
335,200,same_production
335,201,same_production
335,217,same_production
335,238,same_production
335,240,same_production
335,242,same_production
335,251,same_production
335,306,same_production
335,311,same_production
335,381,same_production
335,426,same_production
335,479,same_production
335,535,same_production
335,567,same_production
335,574,same_production
335,590,same_production
335,592,same_production
335,597,same_production
335,599,same_production
335,621,same_production
335,744,same_production
335,754,same_production
335,804,same_production
335,813,same_production
335,829,same_production
335,848,same_production
335,853,same_production
335,857,same_production
335,867,same_production
335,954,same_production
335,955,same_production
335,956,same_production
335,996,same_production
339,404,same_production
339,627,same_production
339,655,same_production
339,712,same_production
339,922,same_production
340,395,same_production
340,773,same_production
345,155,same_production
345,161,same_production
345,163,same_production
345,182,same_production
345,185,same_production
345,203,same_production
345,227,same_production
345,231,same_production
345,241,same_production
345,268,same_production
345,272,same_production
345,289,same_production
345,296,same_production
345,298,same_production
345,299,same_production
345,301,same_production
345,311,same_production
345,314,same_production
345,320,same_production
345,322,same_production
345,364,same_production
345,396,same_production
345,403,same_production
345,414,same_production
345,415,same_production
345,466,same_production
345,475,same_production
345,497,same_production
345,521,same_production
345,526,same_production
345,534,same_production
345,561,same_production
345,600,same_production
345,603,same_production
345,616,same_production
345,619,same_production
345,636,same_production
345,644,same_production
345,652,same_production
345,664,same_production
345,671,same_production
345,672,same_production
345,673,same_production
345,674,same_production
345,675,same_production
345,686,same_production
345,688,same_production
345,694,same_production
345,702,same_production
345,752,same_production
345,767,same_production
345,795,same_production
345,819,same_production
345,820,same_production
345,845,same_production
345,859,same_production
345,873,same_production
345,903,same_production
345,910,same_production
345,927,same_production
345,928,same_production
345,939,same_production
345,941,same_production
345,942,same_production
345,943,same_production
345,944,same_production
345,949,same_production
345,963,same_production
345,968,same_production
345,984,same_production
348,106,same_production
348,162,same_production
348,169,same_production
348,180,same_production
348,249,same_production
348,262,same_production
348,281,same_production
348,290,same_production
348,378,same_production
348,379,same_production
348,395,same_production
348,425,same_production
348,435,same_production
348,440,same_production
348,454,same_production
348,496,same_production
348,526,same_production
348,544,same_production
348,551,same_production
348,562,same_production
348,596,same_production
348,597,same_production
348,602,same_production
348,642,same_production
348,651,same_production
348,655,same_production
348,679,same_production
348,705,same_production
348,759,same_production
348,768,same_production
348,771,same_production
348,772,same_production
348,788,same_production
348,794,same_production
348,806,same_production
348,824,same_production
348,828,same_production
348,846,same_production
348,869,same_production
348,871,same_production
348,950,same_production
348,990,same_production
350,440,same_production
350,496,same_production
350,550,same_production
350,612,same_production
364,155,same_production
364,161,same_production
364,163,same_production
364,182,same_production
364,185,same_production
364,203,same_production
364,227,same_production
364,231,same_production
364,241,same_production
364,268,same_production
364,272,same_production
364,289,same_production
364,296,same_production
364,298,same_production
364,299,same_production
364,301,same_production
364,311,same_production
364,314,same_production
364,320,same_production
364,322,same_production
364,345,same_production
364,396,same_production
364,403,same_production
364,414,same_production
364,415,same_production
364,466,same_production
364,475,same_production
364,497,same_production
364,521,same_production
364,526,same_production
364,534,same_production
364,561,same_production
364,600,same_production
364,603,same_production
364,616,same_production
364,619,same_production
364,636,same_production
364,644,same_production
364,652,same_production
364,664,same_production
364,671,same_production
364,672,same_production
364,673,same_production
364,674,same_production
364,675,same_production
364,686,same_production
364,688,same_production
364,694,same_production
364,702,same_production
364,752,same_production
364,767,same_production
364,795,same_production
364,819,same_production
364,820,same_production
364,845,same_production
364,859,same_production
364,873,same_production
364,903,same_production
364,910,same_production
364,927,same_production
364,928,same_production
364,939,same_production
364,941,same_production
364,942,same_production
364,943,same_production
364,944,same_production
364,949,same_production
364,963,same_production
364,968,same_production
364,984,same_production
377,120,same_production
377,121,same_production
377,122,same_production
377,218,same_production
377,326,same_production
377,334,same_production
377,586,same_production
377,692,same_production
377,764,same_production
377,792,same_production
377,807,same_production
377,816,same_production
377,817,same_production
377,818,same_production
377,854,same_production
378,106,same_production
378,162,same_production
378,169,same_production
378,180,same_production
378,249,same_production
378,262,same_production
378,281,same_production
378,290,same_production
378,348,same_production
378,379,same_production
378,395,same_production
378,425,same_production
378,435,same_production
378,440,same_production
378,454,same_production
378,496,same_production
378,526,same_production
378,544,same_production
378,551,same_production
378,562,same_production
378,596,same_production
378,597,same_production
378,602,same_production
378,642,same_production
378,651,same_production
378,655,same_production
378,679,same_production
378,705,same_production
378,759,same_production
378,768,same_production
378,771,same_production
378,772,same_production
378,788,same_production
378,794,same_production
378,806,same_production
378,824,same_production
378,828,same_production
378,846,same_production
378,869,same_production
378,871,same_production
378,950,same_production
378,990,same_production
379,106,same_production
379,162,same_production
379,169,same_production
379,180,same_production
379,249,same_production
379,262,same_production
379,281,same_production
379,290,same_production
379,348,same_production
379,378,same_production
379,395,same_production
379,425,same_production
379,435,same_production
379,440,same_production
379,454,same_production
379,496,same_production
379,526,same_production
379,544,same_production
379,551,same_production
379,562,same_production
379,596,same_production
379,597,same_production
379,602,same_production
379,642,same_production
379,651,same_production
379,655,same_production
379,679,same_production
379,705,same_production
379,759,same_production
379,768,same_production
379,771,same_production
379,772,same_production
379,788,same_production
379,794,same_production
379,806,same_production
379,824,same_production
379,828,same_production
379,846,same_production
379,869,same_production
379,871,same_production
379,950,same_production
379,990,same_production
380,198,same_production
380,205,same_production
380,223,same_production
380,239,same_production
380,253,same_production
380,288,same_production
380,430,same_production
380,451,same_production
380,488,same_production
380,541,same_production
380,646,same_production
380,657,same_production
380,658,same_production
380,660,same_production
380,667,same_production
380,668,same_production
380,681,same_production
380,682,same_production
380,691,same_production
380,696,same_production
380,698,same_production
380,699,same_production
380,703,same_production
380,704,same_production
380,707,same_production
380,708,same_production
380,709,same_production
380,710,same_production
380,714,same_production
380,821,same_production
380,860,same_production
380,898,same_production
380,914,same_production
380,936,same_production
380,966,same_production
380,976,same_production
380,982,same_production
381,117,same_production
381,150,same_production
381,152,same_production
381,154,same_production
381,157,same_production
381,164,same_production
381,168,same_production
381,172,same_production
381,174,same_production
381,193,same_production
381,199,same_production
381,200,same_production
381,201,same_production
381,217,same_production
381,238,same_production
381,240,same_production
381,242,same_production
381,251,same_production
381,306,same_production
381,335,same_production
381,426,same_production
381,479,same_production
381,535,same_production
381,567,same_production
381,574,same_production
381,590,same_production
381,592,same_production
381,597,same_production
381,599,same_production
381,621,same_production
381,744,same_production
381,754,same_production
381,804,same_production
381,813,same_production
381,829,same_production
381,848,same_production
381,853,same_production
381,857,same_production
381,867,same_production
381,954,same_production
381,955,same_production
381,956,same_production
381,996,same_production
387,103,same_production
387,104,same_production
387,107,same_production
387,137,same_production
387,144,same_production
387,235,same_production
387,293,same_production
387,296,same_production
387,534,same_production
387,577,same_production
387,587,same_production
387,607,same_production
387,608,same_production
387,617,same_production
387,620,same_production
387,624,same_production
387,650,same_production
387,654,same_production
387,655,same_production
387,746,same_production
387,782,same_production
387,783,same_production
387,786,same_production
387,791,same_production
387,796,same_production
387,826,same_production
387,840,same_production
387,849,same_production
387,874,same_production
387,935,same_production
387,988,same_production
388,105,same_production
388,111,same_production
388,134,same_production
388,143,same_production
388,165,same_production
388,179,same_production
388,183,same_production
388,196,same_production
388,229,same_production
388,232,same_production
388,245,same_production
388,254,same_production
388,281,same_production
388,297,same_production
388,310,same_production
388,329,same_production
388,330,same_production
388,331,same_production
388,424,same_production
388,453,same_production
388,506,same_production
388,508,same_production
388,509,same_production
388,524,same_production
388,525,same_production
388,564,same_production
388,568,same_production
388,573,same_production
388,578,same_production
388,579,same_production
388,580,same_production
388,584,same_production
388,591,same_production
388,601,same_production
388,606,same_production
388,612,same_production
388,664,same_production
388,693,same_production
388,766,same_production
388,814,same_production
388,831,same_production
388,837,same_production
388,838,same_production
388,847,same_production
388,889,same_production
388,921,same_production
388,924,same_production
388,925,same_production
388,951,same_production
392,184,same_production
392,187,same_production
392,189,same_production
392,393,same_production
392,401,same_production
392,409,same_production
392,489,same_production
392,549,same_production
392,590,same_production
392,680,same_production
392,755,same_production
392,825,same_production
392,866,same_production
392,881,same_production
392,921,same_production
392,922,same_production
393,184,same_production
393,187,same_production
393,189,same_production
393,392,same_production
393,401,same_production
393,409,same_production
393,489,same_production
393,549,same_production
393,590,same_production
393,680,same_production
393,755,same_production
393,825,same_production
393,866,same_production
393,921,same_production
393,922,same_production
395,106,same_production
395,162,same_production
395,169,same_production
395,180,same_production
395,205,same_production
395,249,same_production
395,262,same_production
395,281,same_production
395,290,same_production
395,340,same_production
395,348,same_production
395,378,same_production
395,379,same_production
395,423,same_production
395,425,same_production
395,435,same_production
395,440,same_production
395,454,same_production
395,467,same_production
395,496,same_production
395,526,same_production
395,544,same_production
395,551,same_production
395,562,same_production
395,596,same_production
395,597,same_production
395,602,same_production
395,642,same_production
395,651,same_production
395,655,same_production
395,679,same_production
395,705,same_production
395,752,same_production
395,759,same_production
395,768,same_production
395,771,same_production
395,772,same_production
395,788,same_production
395,794,same_production
395,806,same_production
395,824,same_production
395,828,same_production
395,846,same_production
395,869,same_production
395,871,same_production
395,950,same_production
395,990,same_production
396,155,same_production
396,161,same_production
396,163,same_production
396,182,same_production
396,185,same_production
396,203,same_production
396,227,same_production
396,231,same_production
396,241,same_production
396,268,same_production
396,272,same_production
396,289,same_production
396,296,same_production
396,298,same_production
396,299,same_production
396,301,same_production
396,311,same_production
396,314,same_production
396,320,same_production
396,322,same_production
396,345,same_production
396,364,same_production
396,403,same_production
396,414,same_production
396,415,same_production
396,466,same_production
396,475,same_production
396,497,same_production
396,521,same_production
396,526,same_production
396,534,same_production
396,561,same_production
396,600,same_production
396,603,same_production
396,616,same_production
396,619,same_production
396,636,same_production
396,644,same_production
396,652,same_production
396,664,same_production
396,671,same_production
396,672,same_production
396,673,same_production
396,674,same_production
396,675,same_production
396,686,same_production
396,688,same_production
396,694,same_production
396,702,same_production
396,752,same_production
396,767,same_production
396,795,same_production
396,819,same_production
396,820,same_production
396,845,same_production
396,859,same_production
396,873,same_production
396,903,same_production
396,910,same_production
396,927,same_production
396,928,same_production
396,939,same_production
396,941,same_production
396,942,same_production
396,943,same_production
396,944,same_production
396,949,same_production
396,963,same_production
396,968,same_production
396,984,same_production
397,100,same_production
397,115,same_production
397,134,same_production
397,179,same_production
397,268,same_production
397,275,same_production
397,290,same_production
397,414,same_production
397,415,same_production
397,508,same_production
397,509,same_production
397,535,same_production
397,634,same_production
397,687,same_production
397,712,same_production
397,747,same_production
401,184,same_production
401,187,same_production
401,189,same_production
401,226,same_production
401,249,same_production
401,392,same_production
401,393,same_production
401,409,same_production
401,462,same_production
401,489,same_production
401,549,same_production
401,590,same_production
401,680,same_production
401,755,same_production
401,773,same_production
401,782,same_production
401,820,same_production
401,825,same_production
401,866,same_production
401,921,same_production
401,922,same_production
402,177,same_production
402,179,same_production
402,183,same_production
402,280,same_production
402,404,same_production
402,423,same_production
402,441,same_production
402,505,same_production
402,508,same_production
402,588,same_production
402,635,same_production
402,747,same_production
402,858,same_production
402,861,same_production
402,879,same_production
402,918,same_production
402,929,same_production
402,978,same_production
403,118,same_production
403,155,same_production
403,161,same_production
403,163,same_production
403,182,same_production
403,185,same_production
403,203,same_production
403,227,same_production
403,231,same_production
403,241,same_production
403,268,same_production
403,272,same_production
403,289,same_production
403,296,same_production
403,298,same_production
403,299,same_production
403,301,same_production
403,311,same_production
403,314,same_production
403,320,same_production
403,322,same_production
403,345,same_production
403,364,same_production
403,396,same_production
403,414,same_production
403,415,same_production
403,466,same_production
403,475,same_production
403,497,same_production
403,521,same_production
403,526,same_production
403,534,same_production
403,561,same_production
403,581,same_production
403,587,same_production
403,600,same_production
403,603,same_production
403,616,same_production
403,619,same_production
403,636,same_production
403,644,same_production
403,652,same_production
403,664,same_production
403,671,same_production
403,672,same_production
403,673,same_production
403,674,same_production
403,675,same_production
403,686,same_production
403,688,same_production
403,694,same_production
403,702,same_production
403,752,same_production
403,767,same_production
403,795,same_production
403,819,same_production
403,820,same_production
403,845,same_production
403,859,same_production
403,869,same_production
403,873,same_production
403,903,same_production
403,910,same_production
403,927,same_production
403,928,same_production
403,939,same_production
403,941,same_production
403,942,same_production
403,943,same_production
403,944,same_production
403,949,same_production
403,963,same_production
403,968,same_production
403,984,same_production
404,173,same_production
404,179,same_production
404,236,same_production
404,280,same_production
404,285,same_production
404,300,same_production
404,302,same_production
404,332,same_production
404,339,same_production
404,402,same_production
404,411,same_production
404,423,same_production
404,441,same_production
404,467,same_production
404,508,same_production
404,622,same_production
404,627,same_production
404,638,same_production
404,655,same_production
404,712,same_production
404,713,same_production
404,747,same_production
404,756,same_production
404,812,same_production
404,820,same_production
404,864,same_production
404,920,same_production
408,173,same_production
408,433,same_production
408,848,same_production
409,184,same_production
409,187,same_production
409,189,same_production
409,392,same_production
409,393,same_production
409,401,same_production
409,489,same_production
409,549,same_production
409,590,same_production
409,680,same_production
409,755,same_production
409,825,same_production
409,866,same_production
409,921,same_production
409,922,same_production
411,173,same_production
411,285,same_production
411,332,same_production
411,404,same_production
411,756,same_production
411,812,same_production
411,864,same_production
411,920,same_production
414,100,same_production
414,115,same_production
414,155,same_production
414,161,same_production
414,163,same_production
414,182,same_production
414,185,same_production
414,203,same_production
414,227,same_production
414,231,same_production
414,241,same_production
414,268,same_production
414,272,same_production
414,275,same_production
414,289,same_production
414,296,same_production
414,298,same_production
414,299,same_production
414,301,same_production
414,311,same_production
414,314,same_production
414,320,same_production
414,322,same_production
414,345,same_production
414,364,same_production
414,396,same_production
414,397,same_production
414,403,same_production
414,415,same_production
414,466,same_production
414,475,same_production
414,497,same_production
414,509,same_production
414,521,same_production
414,526,same_production
414,534,same_production
414,535,same_production
414,561,same_production
414,600,same_production
414,603,same_production
414,616,same_production
414,619,same_production
414,636,same_production
414,644,same_production
414,652,same_production
414,664,same_production
414,671,same_production
414,672,same_production
414,673,same_production
414,674,same_production
414,675,same_production
414,686,same_production
414,687,same_production
414,688,same_production
414,694,same_production
414,702,same_production
414,712,same_production
414,752,same_production
414,767,same_production
414,795,same_production
414,819,same_production
414,820,same_production
414,845,same_production
414,859,same_production
414,873,same_production
414,903,same_production
414,910,same_production
414,927,same_production
414,928,same_production
414,939,same_production
414,941,same_production
414,942,same_production
414,943,same_production
414,944,same_production
414,949,same_production
414,963,same_production
414,968,same_production
414,984,same_production
415,100,same_production
415,115,same_production
415,155,same_production
415,161,same_production
415,163,same_production
415,182,same_production
415,185,same_production
415,203,same_production
415,227,same_production
415,231,same_production
415,241,same_production
415,268,same_production
415,272,same_production
415,275,same_production
415,289,same_production
415,296,same_production
415,298,same_production
415,299,same_production
415,301,same_production
415,311,same_production
415,314,same_production
415,320,same_production
415,322,same_production
415,345,same_production
415,364,same_production
415,396,same_production
415,397,same_production
415,403,same_production
415,414,same_production
415,466,same_production
415,475,same_production
415,497,same_production
415,509,same_production
415,521,same_production
415,526,same_production
415,534,same_production
415,535,same_production
415,561,same_production
415,600,same_production
415,603,same_production
415,616,same_production
415,619,same_production
415,636,same_production
415,644,same_production
415,652,same_production
415,664,same_production
415,671,same_production
415,672,same_production
415,673,same_production
415,674,same_production
415,675,same_production
415,686,same_production
415,687,same_production
415,688,same_production
415,694,same_production
415,702,same_production
415,712,same_production
415,752,same_production
415,767,same_production
415,795,same_production
415,819,same_production
415,820,same_production
415,845,same_production
415,859,same_production
415,873,same_production
415,903,same_production
415,910,same_production
415,927,same_production
415,928,same_production
415,939,same_production
415,941,same_production
415,942,same_production
415,943,same_production
415,944,same_production
415,949,same_production
415,963,same_production
415,968,same_production
415,984,same_production
421,114,same_production
421,134,same_production
421,207,same_production
421,243,same_production
421,320,same_production
421,479,same_production
421,522,same_production
421,547,same_production
421,563,same_production
421,590,same_production
421,676,same_production
421,754,same_production
421,801,same_production
421,856,same_production
421,921,same_production
423,179,same_production
423,257,same_production
423,280,same_production
423,300,same_production
423,302,same_production
423,308,same_production
423,395,same_production
423,402,same_production
423,404,same_production
423,441,same_production
423,467,same_production
423,508,same_production
423,622,same_production
423,747,same_production
423,752,same_production
423,820,same_production
424,105,same_production
424,111,same_production
424,134,same_production
424,143,same_production
424,165,same_production
424,179,same_production
424,180,same_production
424,183,same_production
424,196,same_production
424,229,same_production
424,232,same_production
424,245,same_production
424,254,same_production
424,281,same_production
424,297,same_production
424,310,same_production
424,329,same_production
424,330,same_production
424,331,same_production
424,388,same_production
424,453,same_production
424,506,same_production
424,508,same_production
424,509,same_production
424,524,same_production
424,525,same_production
424,564,same_production
424,568,same_production
424,573,same_production
424,578,same_production
424,579,same_production
424,580,same_production
424,584,same_production
424,594,same_production
424,601,same_production
424,606,same_production
424,607,same_production
424,608,same_production
424,612,same_production
424,644,same_production
424,664,same_production
424,688,same_production
424,693,same_production
424,766,same_production
424,814,same_production
424,831,same_production
424,837,same_production
424,838,same_production
424,856,same_production
424,857,same_production
424,873,same_production
424,879,same_production
424,888,same_production
424,889,same_production
424,921,same_production
424,924,same_production
424,925,same_production
424,927,same_production
424,928,same_production
424,951,same_production
425,106,same_production
425,162,same_production
425,169,same_production
425,180,same_production
425,249,same_production
425,262,same_production
425,281,same_production
425,290,same_production
425,348,same_production
425,378,same_production
425,379,same_production
425,395,same_production
425,435,same_production
425,440,same_production
425,454,same_production
425,496,same_production
425,526,same_production
425,544,same_production
425,551,same_production
425,562,same_production
425,596,same_production
425,597,same_production
425,602,same_production
425,642,same_production
425,651,same_production
425,655,same_production
425,679,same_production
425,705,same_production
425,759,same_production
425,768,same_production
425,771,same_production
425,772,same_production
425,788,same_production
425,794,same_production
425,806,same_production
425,824,same_production
425,828,same_production
425,846,same_production
425,869,same_production
425,871,same_production
425,950,same_production
425,990,same_production
426,117,same_production
426,150,same_production
426,152,same_production
426,154,same_production
426,157,same_production
426,164,same_production
426,168,same_production
426,172,same_production
426,174,same_production
426,193,same_production
426,199,same_production
426,200,same_production
426,201,same_production
426,217,same_production
426,238,same_production
426,240,same_production
426,242,same_production
426,251,same_production
426,306,same_production
426,335,same_production
426,381,same_production
426,479,same_production
426,506,same_production
426,535,same_production
426,567,same_production
426,571,same_production
426,573,same_production
426,574,same_production
426,590,same_production
426,592,same_production
426,597,same_production
426,599,same_production
426,621,same_production
426,744,same_production
426,754,same_production
426,804,same_production
426,813,same_production
426,829,same_production
426,848,same_production
426,853,same_production
426,857,same_production
426,867,same_production
426,954,same_production
426,955,same_production
426,956,same_production
426,996,same_production
430,198,same_production
430,205,same_production
430,223,same_production
430,239,same_production
430,253,same_production
430,284,same_production
430,288,same_production
430,380,same_production
430,451,same_production
430,488,same_production
430,541,same_production
430,646,same_production
430,657,same_production
430,658,same_production
430,660,same_production
430,667,same_production
430,668,same_production
430,681,same_production
430,682,same_production
430,691,same_production
430,696,same_production
430,698,same_production
430,699,same_production
430,703,same_production
430,704,same_production
430,707,same_production
430,708,same_production
430,709,same_production
430,710,same_production
430,714,same_production
430,821,same_production
430,860,same_production
430,898,same_production
430,914,same_production
430,936,same_production
430,966,same_production
430,976,same_production
430,982,same_production
431,176,same_production
431,214,same_production
431,215,same_production
431,663,same_production
433,173,same_production
433,408,same_production
433,848,same_production
435,106,same_production
435,162,same_production
435,169,same_production
435,180,same_production
435,186,same_production
435,205,same_production
435,249,same_production
435,262,same_production
435,281,same_production
435,290,same_production
435,348,same_production
435,378,same_production
435,379,same_production
435,395,same_production
435,425,same_production
435,437,same_production
435,440,same_production
435,454,same_production
435,496,same_production
435,526,same_production
435,544,same_production
435,551,same_production
435,562,same_production
435,596,same_production
435,597,same_production
435,602,same_production
435,642,same_production
435,651,same_production
435,655,same_production
435,679,same_production
435,705,same_production
435,759,same_production
435,768,same_production
435,771,same_production
435,772,same_production
435,788,same_production
435,794,same_production
435,806,same_production
435,824,same_production
435,828,same_production
435,846,same_production
435,857,same_production
435,869,same_production
435,871,same_production
435,929,same_production
435,950,same_production
435,990,same_production
436,441,same_production
436,468,same_production
436,695,same_production
437,205,same_production
437,435,same_production
440,106,same_production
440,162,same_production
440,169,same_production
440,180,same_production
440,249,same_production
440,262,same_production
440,281,same_production
440,290,same_production
440,348,same_production
440,350,same_production
440,378,same_production
440,379,same_production
440,395,same_production
440,425,same_production
440,435,same_production
440,454,same_production
440,496,same_production
440,526,same_production
440,544,same_production
440,551,same_production
440,562,same_production
440,596,same_production
440,597,same_production
440,602,same_production
440,642,same_production
440,651,same_production
440,655,same_production
440,679,same_production
440,705,same_production
440,759,same_production
440,768,same_production
440,771,same_production
440,772,same_production
440,788,same_production
440,794,same_production
440,806,same_production
440,824,same_production
440,828,same_production
440,846,same_production
440,869,same_production
440,871,same_production
440,950,same_production
440,990,same_production
441,142,same_production
441,179,same_production
441,280,same_production
441,402,same_production
441,404,same_production
441,423,same_production
441,436,same_production
441,468,same_production
441,508,same_production
441,695,same_production
441,747,same_production
451,198,same_production
451,205,same_production
451,223,same_production
451,239,same_production
451,253,same_production
451,288,same_production
451,380,same_production
451,430,same_production
451,488,same_production
451,541,same_production
451,646,same_production
451,657,same_production
451,658,same_production
451,660,same_production
451,667,same_production
451,668,same_production
451,681,same_production
451,682,same_production
451,691,same_production
451,696,same_production
451,698,same_production
451,699,same_production
451,703,same_production
451,704,same_production
451,707,same_production
451,708,same_production
451,709,same_production
451,710,same_production
451,714,same_production
451,821,same_production
451,860,same_production
451,898,same_production
451,914,same_production
451,936,same_production
451,966,same_production
451,976,same_production
451,982,same_production
453,105,same_production
453,111,same_production
453,116,same_production
453,134,same_production
453,143,same_production
453,165,same_production
453,179,same_production
453,180,same_production
453,183,same_production
453,196,same_production
453,229,same_production
453,232,same_production
453,245,same_production
453,254,same_production
453,281,same_production
453,297,same_production
453,310,same_production
453,329,same_production
453,330,same_production
453,331,same_production
453,388,same_production
453,424,same_production
453,506,same_production
453,508,same_production
453,509,same_production
453,524,same_production
453,525,same_production
453,564,same_production
453,565,same_production
453,568,same_production
453,573,same_production
453,578,same_production
453,579,same_production
453,580,same_production
453,584,same_production
453,591,same_production
453,594,same_production
453,601,same_production
453,606,same_production
453,612,same_production
453,644,same_production
453,664,same_production
453,693,same_production
453,766,same_production
453,786,same_production
453,808,same_production
453,809,same_production
453,814,same_production
453,831,same_production
453,837,same_production
453,838,same_production
453,847,same_production
453,857,same_production
453,889,same_production
453,921,same_production
453,924,same_production
453,925,same_production
453,926,same_production
453,951,same_production
453,953,same_production
454,106,same_production
454,162,same_production
454,169,same_production
454,180,same_production
454,249,same_production
454,262,same_production
454,281,same_production
454,290,same_production
454,348,same_production
454,378,same_production
454,379,same_production
454,395,same_production
454,425,same_production
454,435,same_production
454,440,same_production
454,496,same_production
454,526,same_production
454,544,same_production
454,551,same_production
454,562,same_production
454,596,same_production
454,597,same_production
454,602,same_production
454,642,same_production
454,651,same_production
454,655,same_production
454,679,same_production
454,705,same_production
454,759,same_production
454,768,same_production
454,771,same_production
454,772,same_production
454,788,same_production
454,794,same_production
454,806,same_production
454,824,same_production
454,828,same_production
454,846,same_production
454,869,same_production
454,871,same_production
454,950,same_production
454,990,same_production
455,144,same_production
455,655,same_production
462,249,same_production
462,401,same_production
462,680,same_production
462,782,same_production
466,155,same_production
466,161,same_production
466,163,same_production
466,182,same_production
466,185,same_production
466,203,same_production
466,227,same_production
466,231,same_production
466,241,same_production
466,268,same_production
466,272,same_production
466,289,same_production
